Zipcode;City;Region
9403;Goldach;SG
9404;Rorschacherberg;SG
9405;Wienacht-Tobel;AR
9410;Heiden;AR
9410;Heiden Zustellung;AR
9411;Reute AR;AR
9411;Schachen b. Reute;AR
9413;Oberegg;AI
9422;Staad SG;SG
9423;Altenrhein;SG
9423;Altenrhein Dorfstr;SG
9424;Rheineck;SG
9424;Rheineck Zust;SG
9425;Thal;SG
9426;Lutzenberg;AR
9427;Wolfhalden;AR
9428;Walzenhausen;AR
9428;Platz;AR
9430;St. Margrethen SG;SG
9434;Au SG;SG
9435;Heerbrugg;SG
9436;Balgach;SG
9437;Marbach SG;SG
9442;Berneck Zust;SG
9442;Berneck;SG
9442;Büriswilen;AI
9442;Berneck Dist Ba;SG
9443;Widnau Industrie;SG
9443;Widnau;SG
9444;Diepoldsau;SG
9445;Rebstein;SG
9450;Lüchingen;SG
9450;Altstätten SG;SG
9450;Altstätten SG Zust;SG
9450;Altstätten SG 2;SG
9451;Kriessern;SG
9452;Hinterforst;SG
9453;Eichberg;SG
9462;Montlingen;SG
9463;Oberriet SG Zust;SG
9463;Oberriet SG;SG
9464;Rüthi (Rheintal);SG
9464;Lienz;SG
9464;Rüthi Staatstrasse;SG
9465;Salez;SG
9466;Sennwald;SG
9467;Frümsen;SG
9468;Sax;SG
9469;Haag (Rheintal);SG
9470;Buchs SG Räfis;SG
9470;Werdenberg;SG
9470;Buchs SG 1 Zust;SG
9470;Buchs SG;SG
9470;Buchs SG 1;SG
9471;Buchs SG 1;SG
9471;Buchs SG 3;SG
9472;Grabs;SG
9472;Grabs Staatsstr;SG
9472;Grabserberg;SG
9473;Gams;SG
9475;Sevelen;SG
9476;Weite;SG
9476;Fontnas;SG
9477;Trübbach;SG
9478;Azmoos;SG
9479;Oberschan;SG
9479;Malans SG;SG
9479;Gretschins;SG
9485;Nendeln;FL
9486;Schaanwald;FL
9487;Gamprin-Bendern;FL
9488;Schellenberg;FL
9489;Schaan Log;FL
9490;Vaduz;FL
9491;Ruggell;FL
9492;Eschen;FL
9493;Mauren FL;FL
9494;Schaan;FL
9494;Schaan IMPC;FL
9494;Schaan BZ Annahme;FL
9494;Schaan Zustellung;FL
9494;Schaan Paketzust.;FL
9494;Schaan BZ;FL
9494;Schaan BZ GKS;FL
9495;Triesen;FL
9496;Balzers;FL
9497;Triesenberg;FL
9498;Planken;FL
9500;Wil SG Hubstrasse;SG
9500;Wil SG;SG
9500;Wil SG 1;SG
9501;Wil SG 1;SG
9502;Braunau;TG
9503;Stehrenberg;TG
9503;Lanterswil;TG
9504;Friltschen;TG
9506;Lommis;TG
9507;Stettfurt;TG
9508;Weingarten-Kalth;TG
9512;Rossrüti;SG
9514;Wuppenau;TG
9515;Hosenruck;TG
9517;Mettlen;TG
9523;Züberwangen;SG
9524;Zuzwil SG;SG
9524;Zuzwil SG Gewerbe;SG
9525;Lenggenwil;SG
9526;Zuckenriet;SG
9527;Niederhelfenschwil;SG
9532;Rickenbach b. Wil;TG
9533;Dietschwil;SG
9533;Kirchberg SG;SG
9534;Gähwil;SG
9535;Wilen b. Wil;TG
9536;Schwarzenbach SG;SG
9542;Münchwilen TG;TG
9543;St. Margarethen TG;TG
9545;Wängi Zustellung;TG
9545;Wängi;TG
9546;Tuttwil;TG
9547;Wittenwil;TG
9548;Matzingen;TG
9552;Bronschhofen;SG
9553;Bettwiesen;TG
9554;Tägerschen;TG
9555;Tobel;TG
9556;Affeltrangen;TG
9556;Zezikon;TG
9562;Märwil;TG
9562;Buch b. Märwil;TG
9565;Rothenhausen;TG
9565;Bussnang;TG
9565;Oppikon;TG
9565;Oberbussnang;TG
9565;Schmidshof;TG
9573;Littenheid;TG
9601;Lütisburg Station;SG
9602;Bazenheid;SG
9602;Bazenheid Zust;SG
9602;Müselbach;SG
9604;Oberrindal;SG
9604;Lütisburg;SG
9604;Unterrindal;SG
9606;Bütschwil;SG
9607;Mosnang;SG
9608;Ganterschwil;SG
9612;Dreien;SG
9613;Mühlrüti;SG
9614;Libingen;SG
9615;Dietfurt;SG
9620;Lichtensteig;SG
9621;Oberhelfenschwil;SG
9622;Krinau;SG
9630;Wattwil;SG
9630;Wattwil Zust;SG
9631;Ulisbach;SG
9633;Bächli (Hemberg);SG
9633;Hemberg;SG
9642;Ebnat-Kappel;SG
9643;Krummenau;SG
9650;Nesslau;SG
9651;Ennetbühl;SG
9652;Neu St. Johann;SG
9655;Stein SG;SG
9656;Alt St. Johann;SG
9657;Unterwasser;SG
9658;Wildhaus;SG
